x,y,z,yaw,velocity,change_flag
191.99984741210938,-133.4553680419922,0.0,-0.025599390268325806,4.5,0
193.99984741210938,-133.45626831054688,0.0,-0.025599390268325806,4.5,0
195.99984741210938,-133.4571533203125,0.0,-0.025599390268325806,4.5,0
197.99984741210938,-133.4580535888672,0.0,-0.025599390268325806,4.5,0
199.99984741210938,-133.45895385742188,0.0,-0.025599390268325806,4.5,0
201.99984741210938,-133.4598388671875,0.0,-0.025599390268325806,4.5,0
203.99984741210938,-133.4607391357422,0.0,-0.025599390268325806,4.5,0
205.99984741210938,-133.4616241455078,0.0,-0.025599390268325806,4.5,0
207.99984741210938,-133.4625244140625,0.0,-0.025599390268325806,4.5,0
209.99984741210938,-133.46340942382812,0.0,-0.025599390268325806,4.5,0
211.99984741210938,-133.4643096923828,0.0,-0.025599390268325806,4.5,0
213.99984741210938,-133.46519470214844,0.0,-0.025599390268325806,4.5,0
215.99984741210938,-133.46609497070312,0.0,-0.025599390268325806,4.5,0
217.9998321533203,-133.4669952392578,0.0,-0.025599390268325806,4.5,0
219.9998321533203,-133.46788024902344,0.0,-0.025599390268325806,4.5,0
221.9998321533203,-133.46878051757812,0.0,-0.025599390268325806,4.5,0
223.9998321533203,-133.46966552734375,0.0,-0.025599390268325806,4.5,0
225.9998321533203,-133.47056579589844,0.0,-0.025599390268325806,4.5,0
227.9998321533203,-133.47145080566406,0.0,-0.025599390268325806,4.5,0
229.99984741210938,-133.47235107421875,0.0,-0.025599390268325806,4.5,0
231.99984741210938,-133.47325134277344,0.0,-0.025599390268325806,4.5,0
233.99984741210938,-133.47413635253906,0.0,-0.025599390268325806,4.5,0
235.99984741210938,-133.47503662109375,0.0,-0.025599390268325806,4.5,0
237.99984741210938,-133.47592163085938,0.0,-0.025599390268325806,4.5,0
239.99984741210938,-133.47682189941406,0.0,-0.025599390268325806,4.5,0
241.99984741210938,-133.4777069091797,0.0,-0.025599390268325806,4.5,0
243.99984741210938,-133.47860717773438,0.0,-0.025599390268325806,4.5,0
245.99984741210938,-133.4794921875,0.0,-0.025599390268325806,4.5,0
247.99984741210938,-133.4803924560547,0.0,-0.025599390268325806,4.5,0
249.99984741210938,-133.48129272460938,0.0,-0.025599390268325806,4.5,0
251.99984741210938,-133.482177734375,0.0,-0.025599390268325806,4.5,0
253.99984741210938,-133.4830780029297,0.0,-0.025599390268325806,4.5,0
255.9998321533203,-133.4839630126953,0.0,-0.025599390268325806,4.5,0
257.9998474121094,-133.48486328125,0.0,-0.025599390268325806,4.5,0
259.9998474121094,-133.48574829101562,0.0,-0.025599390268325806,4.5,0
261.9998474121094,-133.4866485595703,0.0,-0.025599390268325806,4.5,0
263.9998474121094,-133.487548828125,0.0,-0.025599390268325806,4.5,0
265.9998474121094,-133.48843383789062,0.0,-0.025599390268325806,4.5,0
267.9998474121094,-133.4893341064453,0.0,-0.025599390268325806,4.5,0
269.9998474121094,-133.49021911621094,0.0,-0.025599390268325806,4.5,0
271.9998474121094,-133.49111938476562,0.0,-0.025599390268325806,4.5,0
273.9998474121094,-133.49200439453125,0.0,-0.025599390268325806,4.5,0
275.9998474121094,-133.49290466308594,0.0,-0.025599390268325806,4.5,0
277.9998474121094,-133.49378967285156,0.0,-0.025599390268325806,4.5,0
279.9998474121094,-133.49468994140625,0.0,-0.025599390268325806,4.5,0
281.9998474121094,-133.49559020996094,0.0,-0.025599390268325806,4.5,0
283.9998474121094,-133.49647521972656,0.0,-0.025599390268325806,4.5,0
285.9998474121094,-133.49737548828125,0.0,-0.025599390268325806,4.5,0
287.9998474121094,-133.49826049804688,0.0,-0.025599390268325806,4.5,0
289.9998474121094,-133.49916076660156,0.0,-0.025599390268325806,4.5,0
291.9998474121094,-133.5000457763672,0.0,-0.025599390268325806,4.5,0
293.9998474121094,-133.50094604492188,0.0,-0.025599390268325806,4.5,0
295.9998474121094,-133.50184631347656,0.0,-0.025599390268325806,4.5,0
297.9998474121094,-133.5027313232422,0.0,-0.025599390268325806,4.5,0
299.9998474121094,-133.50363159179688,0.0,-0.025599390268325806,4.5,0
301.9998474121094,-133.5045166015625,0.0,-0.025599390268325806,4.5,0
303.9998474121094,-133.5054168701172,0.0,-0.025599390268325806,4.5,0
305.9998474121094,-133.5063018798828,0.0,-0.025599390268325806,4.5,0
307.9998474121094,-133.5072021484375,0.0,-0.025599390268325806,4.5,0
309.9998474121094,-133.50808715820312,0.0,-0.025599390268325806,4.5,0
311.9998474121094,-133.5089874267578,0.0,-0.025599390268325806,4.5,0
313.9998474121094,-133.5098876953125,0.0,-0.025599390268325806,4.5,0
315.9998474121094,-133.51077270507812,0.0,-0.025599390268325806,4.5,0
317.9998474121094,-133.5116729736328,0.0,-0.025599390268325806,4.5,0
319.9998474121094,-133.51255798339844,0.0,-0.025599390268325806,4.5,0
321.9998474121094,-133.51345825195312,0.0,-0.025599390268325806,4.5,0
323.9998474121094,-133.51434326171875,0.0,-0.025599390268325806,4.5,0
325.9998474121094,-133.5152587890625,0.0,-0.025599390268325806,4.5,0
327.9998474121094,-133.51614379882812,0.0,-0.025599390268325806,4.5,0
330.3819274902344,-133.3172149658203,0.0,11.296280860900879,4.5,0
332.7350158691406,-132.542724609375,0.0,25.140851974487305,4.5,0
334.8343505859375,-131.22767639160156,0.0,38.98542404174805,4.5,0
336.55108642578125,-129.46368408203125,0.0,52.36648178100586,4.5,0
337.8171691894531,-127.37470245361328,0.0,65.19520568847656,4.5,0
338.58782958984375,-125.0567626953125,0.0,78.02392578125,4.5,0
338.8258361816406,-122.65652465820312,0.0,89.96538543701172,4.5,0
338.8270263671875,-120.65652465820312,0.0,89.96538543701172,4.5,0
338.8282470703125,-118.65618896484375,0.0,-270.03460693359375,4.5,0
338.8294372558594,-116.65618896484375,0.0,-270.03460693359375,4.5,0
338.8306579589844,-114.65618896484375,0.0,-270.03460693359375,4.5,0
338.8318786621094,-112.65618896484375,0.0,-270.03460693359375,4.5,0
338.83306884765625,-110.65618896484375,0.0,-270.03460693359375,4.5,0
338.83428955078125,-108.65618896484375,0.0,-270.03460693359375,4.5,0
338.8354797363281,-106.65618896484375,0.0,-270.03460693359375,4.5,0
338.8367004394531,-104.65618896484375,0.0,-270.03460693359375,4.5,0
338.837890625,-102.65618896484375,0.0,-270.03460693359375,4.5,0
338.839111328125,-100.65618896484375,0.0,-270.03460693359375,4.5,0
338.84033203125,-98.65619659423828,0.0,-270.03460693359375,4.5,0
338.8415222167969,-96.65619659423828,0.0,-270.03460693359375,4.5,0
338.8427429199219,-94.65619659423828,0.0,-270.03460693359375,4.5,0
338.84393310546875,-92.65619659423828,0.0,-270.03460693359375,4.5,0
338.84515380859375,-90.65619659423828,0.0,-270.03460693359375,4.5,0
338.84637451171875,-88.65619659423828,0.0,-270.03460693359375,4.5,0
338.8475646972656,-86.65619659423828,0.0,-270.03460693359375,4.5,0
338.8487854003906,-84.65619659423828,0.0,-270.03460693359375,4.5,0
338.8499755859375,-82.65619659423828,0.0,-270.03460693359375,4.5,0
338.8511962890625,-80.65619659423828,0.0,-270.03460693359375,4.5,0
338.8523864746094,-78.65619659423828,0.0,-270.03460693359375,4.5,0
338.8536071777344,-76.65619659423828,0.0,-270.03460693359375,4.5,0
338.8548278808594,-74.65619659423828,0.0,-270.03460693359375,4.5,0
338.85601806640625,-72.65619659423828,0.0,-270.03460693359375,4.5,0
338.85723876953125,-70.65619659423828,0.0,-270.03460693359375,4.5,0
338.8584289550781,-68.65619659423828,0.0,89.96536254882812,4.5,0
338.8596496582031,-66.65619659423828,0.0,89.96536254882812,4.5,0
338.7313537597656,-64.34236145019531,0.0,99.15286254882812,4.5,0
338.036865234375,-61.95451354980469,0.0,113.27883911132812,4.5,0
336.7806396484375,-59.808353424072266,0.0,127.40481567382812,4.5,0
335.05316162109375,-58.0428352355957,0.0,-218.95706176757812,4.5,0
333.0279846191406,-56.7293586730957,0.0,-206.97622680664062,4.5,0
330.7743225097656,-55.86488723754883,0.0,-194.99539184570312,4.5,0
328.3902587890625,-55.48707580566406,0.0,-183.01455688476562,4.5,0
326.2850646972656,-55.471256256103516,0.0,-179.99301147460938,4.5,0
324.28472900390625,-55.471500396728516,0.0,-179.99301147460938,4.5,0
322.28472900390625,-55.471744537353516,0.0,-179.99301147460938,4.5,0
320.28472900390625,-55.471988677978516,0.0,-179.99301147460938,4.5,0
318.28472900390625,-55.472232818603516,0.0,-179.99301147460938,4.5,0
316.28472900390625,-55.472476959228516,0.0,-179.99301147460938,4.5,0
314.28472900390625,-55.472721099853516,0.0,-179.99301147460938,4.5,0
312.28472900390625,-55.472965240478516,0.0,-179.99301147460938,4.5,0
310.28472900390625,-55.47320556640625,0.0,-179.99301147460938,4.5,0
308.28472900390625,-55.47344970703125,0.0,-179.99301147460938,4.5,0
306.28472900390625,-55.47369384765625,0.0,-179.99301147460938,4.5,0
304.28472900390625,-55.47393798828125,0.0,-179.99301147460938,4.5,0
302.28472900390625,-55.47418212890625,0.0,-179.99301147460938,4.5,0
300.28472900390625,-55.47442626953125,0.0,-179.99301147460938,4.5,0
298.28472900390625,-55.47467041015625,0.0,-179.99301147460938,4.5,0
296.28472900390625,-55.47491455078125,0.0,-179.99301147460938,4.5,0
294.28472900390625,-55.47515869140625,0.0,-179.99301147460938,4.5,0
292.28472900390625,-55.475399017333984,0.0,-179.99301147460938,4.5,0
290.28472900390625,-55.475643157958984,0.0,-179.99301147460938,4.5,0
288.28472900390625,-55.475887298583984,0.0,-179.99301147460938,4.5,0
286.28472900390625,-55.476131439208984,0.0,-179.99301147460938,4.5,0
284.28472900390625,-55.476375579833984,0.0,-179.99301147460938,4.5,0
282.28472900390625,-55.476619720458984,0.0,-179.99301147460938,4.5,0
280.28472900390625,-55.476863861083984,0.0,-179.99301147460938,4.5,0
278.28472900390625,-55.477108001708984,0.0,-179.99301147460938,4.5,0
276.28472900390625,-55.477352142333984,0.0,-179.99301147460938,4.5,0
274.28472900390625,-55.47759246826172,0.0,-179.99301147460938,4.5,0
